"station","year","month","day","daily_rainfall_total_mm","highest_30_min_rainfall_mm","highest_60_min_rainfall_mm","highest_120_min_rainfall_mm","mean_temperature_c","maximum_temperature_c","minimum_temperature_c","mean_wind_speed_km_h","max_wind_speed_km_h","mean_temperature_a_c","maximum_temperature_a_c","minimum_temperature_a_c"
"Changi","2021","8","3","7.2","6.2","6.8","7.2",NA,NA,NA,"10.2","50.0","28.4","32.2","23.2"
"Changi","2021","8","4","1.4","1.0","1.2","1.2",NA,NA,NA,"6.6","37.0","27.2","28.7","23.8"
"Changi","2021","8","5","0.0","0.0","0.0","0.0",NA,NA,NA,"9.1","33.3","28.9","32.0","27.0"
"Changi","2021","8","6","0.0","0.0","0.0","0.0",NA,NA,NA,"10.4","33.3","28.7","32.3","26.2"
"Changi","2021","8","7","1.8","1.6","1.6","1.8",NA,NA,NA,"10.0","29.6","28.7","32.4","26.2"
"Changi","2021","8","8","0.4","0.2","0.2","0.2",NA,NA,NA,"6.8","35.2","27.5","32.4","25.5"
"Changi","2021","8","9","0.0","0.0","0.0","0.0",NA,NA,NA,"7.2","29.6","28.7","32.6","24.7"
"Changi","2021","8","10","0.0","0.0","0.0","0.0",NA,NA,NA,"8.6","40.7","29.4","32.5","27.3"
"Changi","2021","8","11","1.6","1.0","1.0","1.0",NA,NA,NA,"7.4","37.0","28.7","31.5","25.4"
"Changi","2021","8","12","7.0","6.4","6.4","6.4",NA,NA,NA,"9.9","35.2","28.5","32.2","24.9"
"Changi","2021","8","13","0.2","0.2","0.2","0.2",NA,NA,NA,"8.1","46.3","28.0","31.3","26.4"
"Changi","2021","8","14","16.6","13.0","13.0","13.0",NA,NA,NA,"6.8","44.4","27.4","31.3","23.6"
"Changi","2021","8","15","3.0","1.6","2.2","2.8",NA,NA,NA,"8.6","57.4","27.9","31.3","24.6"
"Changi","2021","8","16","0.4","0.4","1.2","2.8",NA,NA,NA,"7.5","27.8","27.8","32.3","24.5"
"Changi","2021","8","17","5.0","1.6","2.8","4.2",NA,NA,NA,"5.2","25.9","26.9","30.5","25.3"
"Changi","2021","8","18","3.2","1.2","2.0","2.8",NA,NA,NA,"4.6","24.1","26.4","28.1","25.0"
"Changi","2021","8","19","29.4","10.2","11.2","15.0",NA,NA,NA,"8.3","31.5","27.3","31.7","23.1"
"Changi","2021","8","20","71.4","24.0","31.4","52.0",NA,NA,NA,"5.4","31.5","25.5","27.7","21.9"
"Changi","2021","8","21","0.6","0.4","0.4","0.4",NA,NA,NA,"7.9","24.1","27.5","29.6","25.2"
"Changi","2021","8","22","15.2","2.0","4.0","6.8",NA,NA,NA,"8.0","55.6","26.6","31.0","25.4"
"Changi","2021","8","23","0.0","0.0","0.0","0.0",NA,NA,NA,"7.3","29.6","27.5","30.5","24.7"
"Changi","2021","8","24","13.2","2.6","3.0","5.0",NA,NA,NA,"6.6","24.1","25.8","27.6","23.7"
"Changi","2021","8","25","0.2","0.2","0.2","0.2",NA,NA,NA,"8.9","35.2","26.3","28.3","24.3"
"Changi","2021","8","26","18.0","16.4","17.4","18.0",NA,NA,NA,"7.8","51.9","27.3","31.4","23.9"
"Changi","2021","8","27","0.0","0.0","0.0","0.0",NA,NA,NA,"10.9","37.0","27.6","31.5","25.1"
"Changi","2021","8","28","0.0","0.0","0.0","0.0",NA,NA,NA,"11.3","33.3","28.8","31.8","26.9"
"Changi","2021","8","29","18.6","9.6","9.8","9.8",NA,NA,NA,"7.9","33.3","26.7","31.0","23.8"
"Changi","2021","8","30","39.8","10.6","15.0","23.8",NA,NA,NA,"6.5","29.6","25.9","28.3","23.4"
"Changi","2021","8","31","18.8","8.8","10.0","14.8",NA,NA,NA,"5.6","33.3","27.1","31.8","23.9"
"Changi","2021","9","1","5.6","4.4","5.4","5.6",NA,NA,NA,"8.3","40.7","28.0","31.9","24.8"
"Changi","2021","9","2","63.4","31.4","49.0","55.8",NA,NA,NA,"7.5","42.6","25.7","27.5","22.9"
"Changi","2021","9","3","0.0","0.0","0.0","0.0",NA,NA,NA,"7.8","29.6","28.2","31.9","25.3"
"Changi","2021","9","4","0.0","0.0","0.0","0.0",NA,NA,NA,"12.0","35.2","28.6","32.2","25.9"
"Changi","2021","9","5","0.0","0.0","0.0","0.0",NA,NA,NA,"11.3","35.2","28.6","32.3","26.7"
"Changi","2021","9","6","29.8","29.2","29.8","29.8",NA,NA,NA,"7.7","50.0","28.1","32.9","23.0"
"Changi","2021","9","7","0.0","0.0","0.0","0.0",NA,NA,NA,"6.0","29.6","28.6","32.7","26.0"
"Changi","2021","9","8","16.2","15.8","16.2","16.2",NA,NA,NA,"9.2","35.2","28.0","31.0","22.5"
"Changi","2021","9","9","0.2","0.2","0.2","0.2",NA,NA,NA,"8.2","31.5","28.8","31.6","26.9"
"Changi","2021","9","10","0.0","10.2","14.8","17.2",NA,NA,NA,"7.5","27.8","27.5","29.8","23.6"
"Changi","2021","9","11","0.0","0.0","0.0","0.0",NA,NA,NA,"9.0","31.5","28.6","31.8","26.1"
"Changi","2021","9","12","0.2","0.2","0.2","0.2",NA,NA,NA,"6.8","27.8","28.9","32.0","27.2"
"Changi","2021","9","13","3.8","2.8","3.0","3.2",NA,NA,NA,"5.0","27.8","27.1","28.9","25.4"
"Changi","2021","9","14","0.0","0.0","0.0","0.0",NA,NA,NA,"8.0","22.2","28.3","30.7","26.9"
"Changi","2021","9","15","0.0","0.0","0.0","0.0",NA,NA,NA,"12.0","35.2","28.8","32.5","26.6"
"Changi","2021","9","16","0.0","0.0","0.0","0.0",NA,NA,NA,"13.3","38.9","28.9","32.5","26.9"
"Changi","2021","9","17","0.0","0.0","0.0","0.0",NA,NA,NA,"12.1","38.9","29.2","32.8","26.7"
"Changi","2021","9","18","0.0","0.0","0.0","0.0",NA,NA,NA,"10.4","35.2","28.9","32.7","27.0"
"Changi","2021","9","19","0.0","0.0","0.0","0.0",NA,NA,NA,"7.9","44.4","28.1","30.2","26.1"
"Changi","2021","9","20","0.0","0.0","0.0","0.0",NA,NA,NA,"8.6","31.5","29.0","32.1","26.3"
"Changi","2021","9","21","0.4","0.4","0.4","0.4",NA,NA,NA,"9.8","29.6","29.4","32.4","27.4"
"Changi","2021","9","22","0.0","0.0","0.0","0.0",NA,NA,NA,"7.6","27.8","29.0","32.1","25.8"
"Changi","2021","9","23","6.8","5.4","6.6","6.8",NA,NA,NA,"8.3","38.9","28.6","31.3","24.3"
"Changi","2021","9","24","0.0","0.0","0.0","0.0",NA,NA,NA,"7.8","35.2","29.0","32.8","27.2"
"Changi","2021","9","25","0.6","0.4","0.6","0.6",NA,NA,NA,"6.9","44.4","28.8","32.9","26.8"
"Changi","2021","9","26","24.6","13.0","15.0","15.0",NA,NA,NA,"9.3","42.6","28.9","33.3","23.5"
"Changi","2021","9","27","4.8","2.6","15.0","15.2",NA,NA,NA,"5.6","29.6","27.1","33.0","24.6"
"Changi","2021","9","28","2.0","2.0","2.0","2.0",NA,NA,NA,"4.6","22.2","27.4","32.4","24.6"
"Changi","2021","9","29","0.0","0.0","0.0","0.0",NA,NA,NA,"5.2","35.2","28.4","32.6","25.5"
"Changi","2021","9","30","47.0","15.6","26.8","38.0",NA,NA,NA,"5.9","27.8","26.5","28.3","24.5"
"Changi","2021","10","1","59.6","25.6","38.4","46.2",NA,NA,NA,"7.9","44.4","26.8","30.6","23.4"
"Changi","2021","10","2","0.4","0.4","0.4","0.4",NA,NA,NA,"5.9","24.1","26.4","29.1","23.8"
"Changi","2021","10","3","0.0","0.0","0.0","0.0",NA,NA,NA,"7.2","27.8","28.6","32.8","25.4"
"Changi","2021","10","4","0.0","0.0","0.0","0.0",NA,NA,NA,"7.5","31.5","29.1","32.5","26.1"
"Changi","2021","10","5","7.0","7.0","7.0","7.0",NA,NA,NA,"6.0","40.7","28.0","29.7","23.2"
"Changi","2021","10","6","0.0","0.0","0.0","0.0",NA,NA,NA,"8.4","33.3","29.8","33.8","27.0"
"Changi","2021","10","7","0.4","0.4","0.4","0.4",NA,NA,NA,"9.0","31.5","29.8","33.7","27.3"
"Changi","2021","10","8","0.0","0.0","0.0","0.0",NA,NA,NA,"9.5","27.8","29.7","32.8","27.3"
"Changi","2021","10","9","0.0","0.0","0.0","0.0",NA,NA,NA,"11.1","31.5","29.9","33.3","27.9"
"Changi","2021","10","10","28.0","18.0","25.4","27.4",NA,NA,NA,"8.5","38.9","28.1","31.9","23.9"
"Changi","2021","10","11","0.0","0.0","0.0","0.0",NA,NA,NA,"6.7","27.8","29.5","32.7","26.2"
"Changi","2021","10","12","0.0","0.0","0.0","0.0",NA,NA,NA,"7.3","27.8","29.7","33.0","27.7"
"Changi","2021","10","13","5.4","5.4","5.4","5.4",NA,NA,NA,"8.1","31.5","29.5","32.7","27.7"
"Changi","2021","10","14","0.0","0.0","0.0","0.0",NA,NA,NA,"9.9","35.2","29.7","32.6","27.8"
"Changi","2021","10","15","0.0","0.0","0.0","0.0",NA,NA,NA,"9.0","38.9","29.7","33.2","26.3"
"Changi","2021","10","16","0.0","0.0","0.0","0.0",NA,NA,NA,"9.4","27.8","29.7","32.8","28.2"
"Changi","2021","10","17","1.8","0.8","1.2","1.4",NA,NA,NA,"6.6","35.2","28.2","33.0","25.6"
"Changi","2021","10","18","0.6","0.6","0.6","0.6",NA,NA,NA,"5.4","27.8","27.5","30.4","25.2"
"Changi","2021","10","19","0.0","0.0","0.0","0.0",NA,NA,NA,"7.8","40.7","28.7","32.3","26.0"
"Changi","2021","10","20","40.4","20.6","26.0","32.0",NA,NA,NA,"8.5","37.0","26.5","30.7","23.5"
"Changi","2021","10","21","0.0","0.0","0.0","0.0",NA,NA,NA,"6.0","25.9","27.1","32.1","25.0"
"Changi","2021","10","22","0.0","0.0","0.0","0.0",NA,NA,NA,"5.2","25.9","27.8","32.3","25.8"
"Changi","2021","10","23","5.4","5.2","5.4","5.4",NA,NA,NA,"5.2","29.6","27.4","31.5","24.9"
"Changi","2021","10","24","0.0","0.0","0.0","0.0",NA,NA,NA,"5.6","25.9","27.7","33.3","25.7"
"Changi","2021","10","25","12.2","11.6","11.8","12.2",NA,NA,NA,"4.8","29.6","27.4","31.7","24.7"
"Changi","2021","10","26","0.0","0.0","0.0","0.0",NA,NA,NA,"5.9","27.8","28.5","33.1","25.3"
"Changi","2021","10","27","3.8","3.8","3.8","3.8",NA,NA,NA,"7.3","29.6","29.1","33.1","25.1"
"Changi","2021","10","28","0.0","0.0","0.0","0.0",NA,NA,NA,"7.3","38.9","27.9","29.8","26.4"
"Changi","2021","10","29","0.0","0.0","0.0","0.0",NA,NA,NA,"10.1","35.2","28.9","32.2","26.5"
"Changi","2021","10","30","1.6","0.6","0.6","0.8",NA,NA,NA,"7.7","38.9","28.4","32.3","25.5"
"Changi","2021","10","31","10.4","4.0","5.4","6.0",NA,NA,NA,"4.6","22.2","27.6","32.8","25.4"
"Changi","2021","11","1","20.2","13.4","13.6","17.2",NA,NA,NA,"4.7","22.2","26.9","32.3","25.1"
"Changi","2021","11","2","39.4","19.6","31.6","35.2",NA,NA,NA,"5.4","35.2","26.3","32.4","24.4"
"Changi","2021","11","3","1.4","0.6","0.8","1.0",NA,NA,NA,"5.2","22.2","27.0","30.8","24.6"
"Changi","2021","11","4","28.2","25.8","28.0","28.0",NA,NA,NA,"5.2","35.2","27.3","32.7","24.1"
"Changi","2021","11","5","5.6","1.4","1.8","2.4",NA,NA,NA,"5.2","25.9","26.5","31.8","24.6"
"Changi","2021","11","6","3.0","2.8","3.0","3.0",NA,NA,NA,"4.2","22.2","27.7","32.5","24.8"
"Changi","2021","11","7","10.6","5.4","7.4","9.6",NA,NA,NA,"5.9","29.6","27.2","31.4","24.5"
"Changi","2021","11","8","1.0","0.4","0.6","1.0",NA,NA,NA,"4.6","22.2","27.4","29.4","25.9"
"Changi","2021","11","9","21.2","7.0","12.0","18.2",NA,NA,NA,"5.6","25.9","27.1","32.8","24.3"
"Changi","2021","11","10","19.8","5.2","9.2","14.6",NA,NA,NA,"6.2","35.2","26.0","28.7","24.3"
"Changi","2021","11","11","1.0","0.4","0.6","0.8",NA,NA,NA,"7.7","29.6","27.6","32.0","24.6"
"Changi","2021","11","12","1.4","0.8","1.0","1.2",NA,NA,NA,"6.9","33.3","28.1","33.4","23.6"
"Changi","2021","11","13","1.0","0.8","0.8","0.8",NA,NA,NA,"6.1","38.9","26.9","29.0","24.2"
"Changi","2021","11","14","0.0","0.0","0.0","0.0",NA,NA,NA,"5.3","24.1","28.7","32.9","26.1"
"Changi","2021","11","15","1.4","0.8","1.0","1.2",NA,NA,NA,"6.3","27.8","27.4","31.3","26.0"
"Changi","2021","11","16","0.0","0.0","0.0","0.0",NA,NA,NA,"8.6","29.6","28.6","33.2","25.4"
"Changi","2021","11","17","0.8","0.8","0.8","0.8",NA,NA,NA,"6.3","37.0","28.5","32.6","26.1"
"Changi","2021","11","18","46.4","20.2","39.0","46.4",NA,NA,NA,"4.3","27.8","27.4","30.9","23.4"
"Changi","2021","11","19","0.2","0.2","0.2","0.2",NA,NA,NA,"5.1","31.5","28.1","32.1","25.7"
"Changi","2021","11","20","6.8","3.4","5.0","5.4",NA,NA,NA,"5.0","29.6","26.9","29.4","23.9"
"Changi","2021","11","21","12.8","10.2","10.8","11.6",NA,NA,NA,"4.7","44.4","27.3","32.8","24.4"
"Changi","2021","11","22","2.8","2.2","2.4","2.8",NA,NA,NA,"5.3","20.4","28.0","31.9","24.9"
"Changi","2021","11","23","7.4","4.6","6.6","7.2",NA,NA,NA,"4.9","27.8","26.9","31.7","25.0"
"Changi","2021","11","24","32.2","19.0","24.0","28.2",NA,NA,NA,"3.5","24.1","25.6","27.5","23.0"
"Changi","2021","11","25","0.0","0.0","0.0","0.0",NA,NA,NA,"5.6","20.4","27.9","32.8","24.4"
"Changi","2021","11","26","0.0","0.0","0.0","0.0",NA,NA,NA,"7.2","31.5","28.4","32.6","25.2"
"Changi","2021","11","27","47.8","31.0","39.8","45.8",NA,NA,NA,"6.3","44.4","27.7","33.0","22.8"
"Changi","2021","11","28","0.0","0.0","0.0","0.0",NA,NA,NA,"5.4","25.9","28.6","32.5","25.4"
"Changi","2021","11","29","0.0","0.0","0.0","0.0",NA,NA,NA,"7.6","33.3","29.9","33.9","26.9"
"Changi","2021","11","30","0.0","0.0","0.0","0.0",NA,NA,NA,"6.3","33.3","29.8","33.9","26.1"
"Changi","2021","12","1","0.2","0.2","0.2","0.2",NA,NA,NA,"8.3","24.1","29.6","33.9","26.6"
"Changi","2021","12","2","14.2","5.8","9.6","12.6",NA,NA,NA,"6.1","40.7","26.2","28.6","22.9"
"Changi","2021","12","3","0.2","0.2","0.2","0.2",NA,NA,NA,"6.8","27.8","27.2","32.0","24.8"
"Changi","2021","12","4","0.0","0.0","0.0","0.0",NA,NA,NA,"9.0","38.9","27.5","31.2","25.5"
"Changi","2021","12","5","0.0","0.0","0.0","0.0",NA,NA,NA,"8.5","35.2","27.3","30.7","26.0"
"Changi","2021","12","6","0.0","0.0","0.0","0.0",NA,NA,NA,"8.6","31.5","27.8","31.5","25.9"
"Changi","2021","12","7","0.0","0.0","0.0","0.0",NA,NA,NA,"10.9","38.9","28.1","31.8","25.7"
"Changi","2021","12","8","0.0","0.0","0.0","0.0",NA,NA,NA,"11.8","44.4","28.0","31.2","25.9"
"Changi","2021","12","9","0.0","0.0","0.0","0.0",NA,NA,NA,"11.7","37.0","28.2","32.0","25.6"
"Changi","2021","12","10","6.4","4.0","5.0","6.0",NA,NA,NA,"8.9","35.2","27.4","31.9","25.1"
"Changi","2021","12","11","8.2","4.2","6.4","6.6",NA,NA,NA,"7.6","31.5","27.0","31.2","25.5"
"Changi","2021","12","12","0.0","0.0","0.0","0.0",NA,NA,NA,"7.6","25.9","26.7","29.7","25.8"
"Changi","2021","12","13","0.2","0.2","0.2","0.2",NA,NA,NA,"8.1","40.7","26.9","29.8","25.2"
"Changi","2021","12","14","0.0","0.0","0.0","0.0",NA,NA,NA,"8.9","31.5","28.0","31.7","25.8"
"Changi","2021","12","15","0.6","0.6","0.6","0.6",NA,NA,NA,"7.5","35.2","27.9","31.9","26.0"
"Changi","2021","12","16","0.0","0.0","0.0","0.0",NA,NA,NA,"7.4","29.6","28.9","33.3","26.1"
"Changi","2021","12","17","9.4","3.2","5.2","6.2",NA,NA,NA,"8.5","44.4","27.5","31.7","25.5"
"Changi","2021","12","18","46.8","39.8","41.4","41.8",NA,NA,NA,"5.7","24.1","27.6","31.6","24.3"
"Changi","2021","12","19","15.2","7.6","11.0","13.6",NA,NA,NA,"6.5","35.2","27.3","31.4","23.9"
"Changi","2021","12","20","0.0","0.0","0.0","0.0",NA,NA,NA,"7.3","22.2","27.6","31.9","24.9"
"Changi","2021","12","21","0.0","0.0","0.0","0.0",NA,NA,NA,"10.3","29.6","28.2","32.0","25.8"
"Changi","2021","12","22","0.0","0.0","0.0","0.0",NA,NA,NA,"7.9","27.8","27.9","32.4","26.3"
"Changi","2021","12","23","0.4","0.2","0.4","0.4",NA,NA,NA,"5.4","20.4","27.4","29.9","25.9"
"Changi","2021","12","24","8.8","4.6","6.2","6.2",NA,NA,NA,"7.6","29.6","27.4","31.3","25.6"
"Changi","2021","12","25","1.4","1.4","1.4","1.4",NA,NA,NA,"11.0","35.2","27.9","31.3","26.3"
"Changi","2021","12","26","0.0","0.0","0.0","0.0",NA,NA,NA,"9.9","31.5","28.1","31.7","25.7"
"Changi","2021","12","27","0.0","0.0","0.0","0.0",NA,NA,NA,"10.6","35.2","28.3","32.5","25.7"
"Changi","2021","12","28","0.0","0.0","0.0","0.0",NA,NA,NA,"10.9","31.5","28.1","32.4","25.4"
"Changi","2021","12","29","0.6","0.6","0.6","0.6",NA,NA,NA,"8.5","25.9","28.0","31.8","25.5"
"Changi","2021","12","30","0.0","0.0","0.0","0.0",NA,NA,NA,"7.7","25.9","27.9","31.0","25.8"
"Changi","2021","12","31","7.0","2.6","2.8","3.0",NA,NA,NA,"7.1","35.2","26.1","28.4","23.8"
"Changi","2022","1","1","25.2","8.8","11.8","11.8",NA,NA,NA,"6.9","31.5","25.7","30.1","23.2"
"Changi","2022","1","2","50.0","8.2","14.6","20.4",NA,NA,NA,"4.2","22.2","24.3","24.9","23.7"
"Changi","2022","1","3","6.0","5.2","5.2","5.4",NA,NA,NA,"5.2","22.2","25.9","30.5","23.5"
"Changi","2022","1","4","4.8","3.4","3.4","3.4",NA,NA,NA,"7.3","25.9","26.4","30.5","24.4"
"Changi","2022","1","5","1.0","0.6","1.0","1.0",NA,NA,NA,"6.7","22.2","27.7","32.3","25.0"
"Changi","2022","1","6","0.0","0.0","0.0","0.0",NA,NA,NA,"9.4","33.3","28.1","32.2","25.4"
"Changi","2022","1","7","0.0","0.0","0.0","0.0",NA,NA,NA,"10.3","31.5","28.0","31.7","25.3"
"Changi","2022","1","8","0.0","0.0","0.0","0.0",NA,NA,NA,"11.0","31.5","27.8","31.1","25.9"
"Changi","2022","1","9","0.0","0.0","0.0","0.0",NA,NA,NA,"11.8","38.9","28.1","31.7","25.6"
"Changi","2022","1","10","0.0","0.0","0.0","0.0",NA,NA,NA,"10.9","35.2","27.7","31.5","25.4"
"Changi","2022","1","11","0.0","0.0","0.0","0.0",NA,NA,NA,"11.3","35.2","27.4","31.1","24.9"
"Changi","2022","1","12","0.0","0.0","0.0","0.0",NA,NA,NA,"12.8","37.0","27.5","31.4","25.2"
"Changi","2022","1","13","0.0","0.0","0.0","0.0",NA,NA,NA,"11.6","35.2","27.3","31.6","24.2"
"Changi","2022","1","14","0.0","0.0","0.0","0.0",NA,NA,NA,"11.3","38.9","27.3","31.4","24.8"
"Changi","2022","1","15","0.0","0.0","0.0","0.0",NA,NA,NA,"12.6","35.2","27.7","31.9","25.2"
"Changi","2022","1","16","0.0","0.0","0.0","0.0",NA,NA,NA,"12.4","37.0","28.0","31.8","25.7"
"Changi","2022","1","17","2.6","2.6","2.6","2.6",NA,NA,NA,"12.9","37.0","27.7","31.2","26.2"
"Changi","2022","1","18","0.0","0.0","0.0","0.0",NA,NA,NA,"12.5","37.0","27.7","32.4","25.6"
"Changi","2022","1","19","4.4","2.4","2.4","2.4",NA,NA,NA,"8.9","42.6","26.8","30.3","24.1"
"Changi","2022","1","20","2.0","1.0","1.2","2.0",NA,NA,NA,"9.0","29.6","27.2","31.2","25.4"
"Changi","2022","1","21","0.0","0.0","0.0","0.0",NA,NA,NA,"13.0","35.2","27.6","32.1","24.8"
"Changi","2022","1","22","0.0","0.0","0.0","0.0",NA,NA,NA,"11.0","31.5","27.8","32.3","25.2"
"Changi","2022","1","23","0.0","0.0","0.0","0.0",NA,NA,NA,"9.3","31.5","27.8","32.6","24.6"
"Changi","2022","1","24","0.0","0.0","0.0","0.0",NA,NA,NA,"7.8","25.9","27.8","32.7","24.8"
"Changi","2022","1","25","0.0","0.0","0.0","0.0",NA,NA,NA,"11.7","35.2","27.8","32.4","24.9"
"Changi","2022","1","26","0.0","0.0","0.0","0.0",NA,NA,NA,"9.6","35.2","28.0","33.0","25.3"
"Changi","2022","1","27","0.0","0.0","0.0","0.0",NA,NA,NA,"9.1","29.6","27.7","32.4","24.9"
"Changi","2022","1","28","0.0","0.0","0.0","0.0",NA,NA,NA,"10.9","33.3","28.2","33.1","24.7"
"Changi","2022","1","29","0.0","0.0","0.0","0.0",NA,NA,NA,"10.0","27.8","28.0","32.6","24.8"
"Changi","2022","1","30","3.8","3.8","3.8","3.8",NA,NA,NA,"10.1","27.8","27.6","32.8","24.7"
"Changi","2022","1","31","0.0","0.0","0.0","0.0",NA,NA,NA,"10.5","33.3","28.3","32.8","25.2"
"Changi","2022","2","1","0.0","0.0","0.0","0.0",NA,NA,NA,"12.9","33.3","28.2","32.6","25.6"
"Changi","2022","2","2","0.0","0.0","0.0","0.0",NA,NA,NA,"9.3","29.6","28.4","33.2","25.2"
"Changi","2022","2","3","0.2","0.2","0.2","0.2",NA,NA,NA,"12.7","35.2","28.7","33.6","25.7"
"Changi","2022","2","4","0.0","0.0","0.2","0.2",NA,NA,NA,"14.5","38.9","28.7","33.3","26.5"
"Changi","2022","2","5","0.8","0.4","0.4","0.4",NA,NA,NA,"12.8","46.3","27.9","32.7","25.7"
"Changi","2022","2","6","20.6","3.4","6.0","8.4",NA,NA,NA,"6.5","27.8","26.2","29.0","24.2"
"Changi","2022","2","7","0.8","0.6","0.6","0.8",NA,NA,NA,"7.6","31.5","26.5","30.1","24.8"
"Changi","2022","2","8","1.6","0.6","0.8","1.0",NA,NA,NA,"7.6","25.9","26.7","30.8","24.3"
"Changi","2022","2","9","29.6","9.0","14.4","16.6",NA,NA,NA,"6.3","27.8","26.3","31.5","24.6"
"Changi","2022","2","10","19.6","2.8","5.0","7.4",NA,NA,NA,"5.3","20.4","24.6","25.5","23.7"
"Changi","2022","2","11","3.8","1.2","2.0","2.4",NA,NA,NA,"5.9","27.8","25.5","29.1","23.3"
"Changi","2022","2","12","0.0","0.0","0.0","0.0",NA,NA,NA,"9.8","31.5","27.4","31.6","24.1"
"Changi","2022","2","13","20.6","12.4","18.4","20.6",NA,NA,NA,"7.9","29.6","27.4","32.2","23.7"
"Changi","2022","2","14","1.2","1.2","1.2","1.2",NA,NA,NA,"9.0","29.6","27.6","31.0","25.4"
"Changi","2022","2","15","0.0","0.0","0.0","0.0",NA,NA,NA,"12.0","35.2","28.1","31.9","26.4"
"Changi","2022","2","16","16.4","12.6","15.2","15.2",NA,NA,NA,"5.7","33.3","26.1","28.0","22.6"
"Changi","2022","2","17","0.0","0.0","0.0","0.0",NA,NA,NA,"9.3","29.6","27.8","31.5","24.5"
"Changi","2022","2","18","0.0","0.0","0.0","0.0",NA,NA,NA,"11.8","29.6","28.6","32.3","26.4"
"Changi","2022","2","19","5.0","4.2","4.8","4.8",NA,NA,NA,"8.2","29.6","27.9","31.5","26.2"
"Changi","2022","2","20","12.2","10.6","12.0","12.2",NA,NA,NA,"6.9","25.9","27.3","32.9","23.5"
"Changi","2022","2","21","0.0","0.0","0.0","0.0",NA,NA,NA,"11.0","35.2","28.2","32.3","25.7"
"Changi","2022","2","22","0.0","0.0","0.0","0.0",NA,NA,NA,"9.3","29.6","28.1","32.2","25.3"
"Changi","2022","2","23","0.0","0.0","0.0","0.0",NA,NA,NA,"9.1","31.5","27.5","31.8","25.1"
"Changi","2022","2","24","17.0","4.6","7.0","9.2",NA,NA,NA,"8.6","29.6","25.6","28.4","23.5"
"Changi","2022","2","25","25.0","22.0","25.0","25.0",NA,NA,NA,"8.3","35.2","27.0","32.6","23.2"
"Changi","2022","2","26","0.0","0.0","0.0","0.0",NA,NA,NA,"7.3","24.1","26.6","29.8","24.5"
"Changi","2022","2","27","0.6","0.6","0.6","0.6",NA,NA,NA,"10.9","31.5","27.2","31.0","24.9"
"Changi","2022","2","28","0.0","0.0","0.0","0.0",NA,NA,NA,"12.5","37.0","28.0","32.4","25.2"
"Changi","2022","3","1","0.0","0.0","0.0","0.0",NA,NA,NA,"10.2","35.2","28.1","32.2","25.8"
"Changi","2022","3","2","11.2","6.6","10.6","11.2",NA,NA,NA,"8.9","31.5","27.3","32.6","23.4"
"Changi","2022","3","3","2.2","1.0","2.0","2.0",NA,NA,NA,"7.7","33.3","27.6","32.9","24.6"
"Changi","2022","3","4","0.0","0.0","0.0","0.0",NA,NA,NA,"9.0","37.0","28.0","32.5","26.0"
"Changi","2022","3","5","7.0","4.4","6.4","7.0",NA,NA,NA,"6.0","27.8","27.3","33.7","23.5"
"Changi","2022","3","6","3.6","1.8","2.6","3.4",NA,NA,NA,"4.8","18.5","27.0","30.6","25.4"
"Changi","2022","3","7","1.2","1.0","1.0","1.2",NA,NA,NA,"8.4","29.6","27.8","33.0","26.0"
"Changi","2022","3","8","0.0","0.0","0.0","0.0",NA,NA,NA,"7.8","29.6","28.3","32.2","25.5"
"Changi","2022","3","9","0.0","0.0","0.0","0.0",NA,NA,NA,"11.5","33.3","28.2","31.7","26.2"
"Changi","2022","3","10","0.8","0.6","0.6","0.6",NA,NA,NA,"11.8","40.7","27.8","32.1","24.7"
"Changi","2022","3","11","4.4","2.4","2.4","4.4",NA,NA,NA,"8.4","25.9","28.0","32.7","25.9"
"Changi","2022","3","12","0.0","0.0","0.0","0.0",NA,NA,NA,"10.0","35.2","28.2","33.0","25.3"
"Changi","2022","3","13","0.0","0.0","0.0","0.0",NA,NA,NA,"8.9","25.9","28.5","33.8","24.8"
"Changi","2022","3","14","0.0","0.0","0.0","0.0",NA,NA,NA,"10.0","27.8","28.6","31.8","26.8"
"Changi","2022","3","15","29.8","11.8","22.4","29.0",NA,NA,NA,"6.3","31.5","26.7","32.3","23.8"
"Changi","2022","3","16","0.4","0.4","0.4","0.4",NA,NA,NA,"7.4","25.9","28.1","31.9","25.2"
"Changi","2022","3","17","9.6","7.2","8.0","8.2",NA,NA,NA,"5.9","38.9","27.6","31.5","24.2"
"Changi","2022","3","18","0.8","0.6","0.8","0.8",NA,NA,NA,"6.6","27.8","27.9","33.5","26.1"
"Changi","2022","3","19","0.0","0.0","0.0","0.0",NA,NA,NA,"7.2","27.8","28.7","33.0","26.2"
"Changi","2022","3","20","0.0","0.0","0.0","0.0",NA,NA,NA,"8.1","33.3","28.4","31.6","25.0"
"Changi","2022","3","21","2.6","2.4","2.6","2.6",NA,NA,NA,"6.9","37.0","28.6","33.0","23.0"
"Changi","2022","3","22","5.0","5.0","5.0","5.0",NA,NA,NA,"10.2","27.8","28.6","31.8","26.0"
"Changi","2022","3","23","0.4","0.4","0.4","0.4",NA,NA,NA,"7.0","33.3","28.6","32.3","26.7"
"Changi","2022","3","24","23.2","22.6","23.2","23.2",NA,NA,NA,"7.3","25.9","28.3","34.2","24.4"
